Pincode,Latitude,Longitude,State,District,Matched_District,Population,Literate,Nightlight_Mean_Radiance,Total_Deposits_Recent,TRAI_Tele_Density_2026,Final_Prosperity_Index
700051,22.4656,88.7803,West Bengal,North 24 Parganas,north,887978.0,681517.0,0.4093871464003001,,83.54,6.19352708628594
182124,32.843725,75.2712625,Jammu & Kashmir,Doda,doda,409936.0,219083.0,0.6661346092652739,3735.8217,102.4,2.792889473073175
332711,27.636600000000005,75.2875,Rajasthan,Sikar,sikar,2677333.0,1652117.0,1.4068470495669878,22074.9931,84.43,16.807787250601198
521402,16.85523,80.3756,Andhra Pradesh,Krishna,krishna,4517398.0,3009718.0,1.55768772607123,38160.2076,102.27,29.90488007053133
743331,22.314000000000004,88.6651,West Bengal,South 24 Parganas,south,2731929.0,2078402.0,25.9597276290529,,83.54,26.517967840260816
743331,22.314000000000004,88.6651,West Bengal,South 24 Parganas,south,2731929.0,2078402.0,0.7543055585041138,,83.54,18.5788508974115
185201,33.14790909090909,74.4168,Jammu & Kashmir,Rajauri,rajouri,642415.0,364109.0,1.1202227675199612,7726.774,102.4,4.452571643727575
700124,22.4656,88.7803,West Bengal,North 24 Parganas,north,887978.0,681517.0,35.04061070884146,,83.54,17.101550485641493
700124,22.4656,88.7803,West Bengal,North 24 Parganas,north,887978.0,681517.0,0.4093871464003001,,83.54,6.19352708628594
507164,17.179725,80.18537500000001,Telangana,Khammam,khammam,2797370.0,1630234.0,0.81712244574512,12228.6433,102.27,17.14042749325172
585412,17.8498125,77.2398625,Karnataka,Bidar,bidar,1703300.0,1042673.0,1.1575554794818292,9227.6016,131.44,11.83165554640609
572225,13.5202,76.9477,Karnataka,Tumakuru,tumkur,2678980.0,1813391.0,1.2923475358713987,,131.44,18.742687836170678
431207,19.643575,76.0835125,Maharashtra,Jalna,jalna,1959046.0,1195523.0,1.0690279709931838,10569.4898,117.1,12.94209856054482
344021,25.755925,71.7644,Rajasthan,Barmer,barmer,2603751.0,1188322.0,0.7595507892639586,7283.8937,84.43,13.820606235095598
425115,20.7609,75.47888,Maharashtra,Jalgaon,jalgaon,4229917.0,2891882.0,1.0356168839581852,32843.4659,117.1,28.565306040639822
600006,13.0754,80.2737,Tamil Nadu,Chennai,chennai,4646732.0,3776276.0,34.93174913194444,796322.7376,107.98,65.79080084340507
422209,20.238826666666668,74.34324,Maharashtra,Nashik,nashik,6107187.0,4345366.0,1.6133386948529411,,117.1,40.954850879046234
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.8437963184405707,5518.7956,128.31,4.428577649530693
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.8437963184405707,14917.2082,128.31,4.692250338343082
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.9271852896902608,5518.7956,128.31,4.454843220194109
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.9271852896902608,14917.2082,128.31,4.718515909006498
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.8437963184405707,5518.7956,128.31,4.428577649530693
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.8437963184405707,14917.2082,128.31,4.692250338343082
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.9271852896902608,5518.7956,128.31,4.454843220194109
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.9271852896902608,14917.2082,128.31,4.718515909006498
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.8437963184405707,5518.7956,128.31,7.846833917645242
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.8437963184405707,14917.2082,128.31,8.110506606457632
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.9271852896902608,5518.7956,128.31,7.873099488308659
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.9271852896902608,14917.2082,128.31,8.136772177121047
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.8437963184405707,5518.7956,128.31,7.846833917645242
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.8437963184405707,14917.2082,128.31,8.110506606457632
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.9271852896902608,5518.7956,128.31,7.873099488308659
177020,32.12178333333333,76.2669,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.9271852896902608,14917.2082,128.31,8.136772177121047
422608,19.2042,74.6779,Maharashtra,Ahmed Nagar,shahid bhagat singh nagar,612310.0,438459.0,1.9844698990479317,19293.9955,117.1,5.7203057552077
313906,24.47758333333333,73.34621666666666,Rajasthan,Udaipur,udaipur,3068420.0,1582629.0,1.0987307064287344,52699.5471,84.43,18.489967739367017
444407,20.579083333333333,77.2425,Maharashtra,Akola,akola,1813906.0,1411281.0,1.165235871454244,14484.4703,117.1,13.615295012803847
412108,18.568516666666667,73.9875,Maharashtra,Pune,pune,9429408.0,7171723.0,3.3624508541214753,651301.4153,117.1,82.83591257987256
506122,17.85997,79.80824,Telangana,Warangal,warangal,3512576.0,2065023.0,1.076856110513734,7069.8624,102.27,21.346580293106022
175129,31.81353333333333,77.25443333333334,Himachal Pradesh,Kullu,kullu,437903.0,307672.0,0.5536256082520731,,128.31,4.382911734413772
494223,19.11294,81.87957333333334,Chhattisgarh,Bastar,bastar,1413199.0,650863.0,0.6254911175179252,6582.0373,74.09,7.21153240987394
124401,28.93238,76.69913,Haryana,Rohtak,rohtak,1061204.0,747582.0,2.539202714231547,28864.7056,90.66,8.246828891051564
501506,17.16021,78.43535,Telangana,K.V.Rangareddy,rangareddy,5296741.0,3538028.0,5.489756856971911,,102.27,35.46186995127882
580009,15.4159,75.05266666666667,Karnataka,Dharwad,dharwad,1847023.0,1301664.0,1.5767999623388451,42546.1638,131.44,14.546377499611207
577558,14.1675,76.5164,Karnataka,Chitradurga,chitradurga,1659456.0,1087392.0,1.1134446233453157,11631.3306,131.44,11.95205133974053
686506,9.56,76.75,Kerala,Kottayam,kottayam,1974551.0,1749798.0,1.372247967917037,77446.0456,123.36,17.695184511737814
246174,30.21388,78.80409,Uttarakhand,Pauri Garhwal,garhwal,687271.0,494889.0,0.7348228424386382,12415.1625,71.86,4.325704349912805
360530,22.209207142857142,70.14288571428571,Gujarat,Jamnagar,jamnagar,2160119.0,1396534.0,1.8296360013293385,32310.8394,100.2,14.866800329177904
621706,10.892783333333334,78.68126666666667,Tamil Nadu,Tiruchirappalli,tiruchirappalli,2722290.0,2038981.0,1.8769269312405368,,107.98,19.42565651264183
321205,27.301763157894733,77.19842631578948,Rajasthan,Bharatpur,bharatpur,2548462.0,1480869.0,1.401444410426872,12909.5508,84.43,15.352037951518623
781346,26.3679,91.3877,Assam,Nalbari,nalbari,771639.0,531771.0,0.8020365063033438,4360.3569,82.17,4.855673118855417
332411,27.6366,75.2875,Rajasthan,Sikar,sikar,2677333.0,1652117.0,1.4068470495669878,22074.9931,84.43,16.807787250601198
382480,23.0801,72.5718,Gujarat,Ahmedabad,ahmadabad,7214225.0,5435760.0,3.480161220534386,,100.2,49.58458903729838
614623,10.307575,79.1414,Tamil Nadu,Thanjavur,thanjavur,2405890.0,1790998.0,1.4848917071443934,28181.1072,107.98,17.461951201503854
609106,11.200425,79.7938,Tamil Nadu,Nagapattinam,nagapattinam,1616450.0,1213008.0,,4933.9085,107.98,11.600638194073523
631402,12.829166666666666,79.92275,Tamil Nadu,Tiruvallur,thiruvallur,3728104.0,2791721.0,4.895292154947916,38090.7422,107.98,27.61298129751706
192129,33.8312,75.3407,Jammu & Kashmir,Ananthnag,anantnag,1078692.0,545532.0,0.7035381412631753,9064.9131,102.4,6.577247278429016
307023,24.749525,72.7934375,Rajasthan,Sirohi,sirohi,1036346.0,476806.0,1.0258425312226118,9332.6517,84.43,5.717104454665764
360330,21.9157,70.8459,Gujarat,Rajkot,rajkot,3804558.0,2725056.0,1.997124096999259,91179.5784,100.2,27.900546324614727
609115,11.2691,79.8008,Tamil Nadu,Nagapattinam,nagapattinam,1616450.0,1213008.0,,4933.9085,107.98,11.600638194073523
695505,8.473581818181819,77.17600909090909,Kerala,Thiruvananthapuram,thiruvananthapuram,3301427.0,2785408.0,2.8259020295554675,142584.3414,123.36,28.954707030195852
211007,25.4608,81.8162,Uttar Pradesh,Allahabad,allahabad,5954391.0,3665727.0,2.6217377151268115,,71.86,36.35393171404631
680504,10.697,76.0648,Kerala,Thrissur,thrissur,3121200.0,2678548.0,1.7147136046910294,120324.0362,123.36,26.91686530000141
788160,24.4941,92.5888,Assam,Hailakandi,hailakandi,659296.0,407366.0,0.5772907011387712,2452.2178,82.17,3.8024794952244783
335526,29.590428571428568,74.24507142857144,Rajasthan,Hanumangarh,hanumangarh,1774692.0,1034136.0,0.8451583868982494,10808.956,84.43,10.608156043007115
832105,22.62962,86.44537999999999,Jharkhand,East Singhbhum,east,1709346.0,1352998.0,43.46814757508117,,63.79,24.881373837820817
832105,22.62962,86.44537999999999,Jharkhand,East Singhbhum,east,1709346.0,1352998.0,0.7626943920829407,,63.79,11.43015743016724
799288,24.1041,92.2079,Tripura,North Tripura,north tripura,693947.0,520402.0,0.7825572986203827,3397.8555,85.56,4.621697703565991
591231,16.2014,74.7489,Karnataka,Belagavi,belgaum,4779661.0,3052032.0,1.1106067142411828,,131.44,31.047624510738974
126125,29.48051666666667,76.31275833333333,Haryana,Jind,jind,1334152.0,832758.0,1.85395765625,12417.3029,90.66,8.827041547480944
301025,27.6675,76.8814888888889,Rajasthan,Alwar,alwar,3674179.0,2182476.0,1.824611490073256,20958.6712,84.43,22.510014242439418
502220,17.9554,78.2569,Telangana,Medak,medak,3033288.0,1637137.0,1.99803702794745,3148.8357,102.27,18.03740802136801
769043,22.1872,84.8436,Odisha,Sundergarh,sundargarh,2093437.0,1342322.0,1.316042787296951,36184.408,84.21,13.891322483142673
524310,14.426800000000002,79.7344,Andhra Pradesh,Nellore,sri potti sriramulu nellore,2963557.0,1832189.0,0.9615087307078964,24674.6053,102.27,18.991655778083132
125113,29.516185714285715,75.84199285714286,Haryana,Fatehabad,fatehabad,942011.0,557578.0,1.812230609515766,9177.1111,90.66,6.212945263941385
626188,9.2927,77.7657,Tamil Nadu,Virudhunagar,virudhunagar,1942288.0,1398788.0,,23075.8308,107.98,13.997900989861433
403716,15.2644,73.9281,Goa,South Goa,south goa,640537.0,502427.0,1.6850613503697227,60102.1505,117.1,7.154837801224784
325003,24.881975,76.0452875,Rajasthan,Kota,kota,1951014.0,1298345.0,1.8395964926861703,37009.689,84.43,13.431735245858006
670674,12.0006,75.5262,Kerala,Kannur,kannur,2523003.0,2138434.0,1.0458236397119511,56943.5345,123.36,20.545088259348802
586118,16.56031,76.20714,Karnataka,Vijayapura,bijapur,255230.0,86919.0,0.4212161210749197,1181.2933,131.44,2.3831528506970874
586118,16.56031,76.20714,Karnataka,Vijayapura,bijapur,255230.0,86919.0,0.9629852678773414,1181.2933,131.44,2.553797428695162
586118,16.56031,76.20714,Karnataka,Vijayapura,bijapur,255230.0,86919.0,0.4212161210749197,1181.2933,131.44,2.3831528506970874
586118,16.56031,76.20714,Karnataka,Vijayapura,bijapur,255230.0,86919.0,0.9629852678773414,1181.2933,131.44,2.553797428695162
586118,16.56031,76.20714,Karnataka,Vijayapura,bijapur,2177331.0,1248268.0,0.4212161210749197,1181.2933,131.44,13.823339225256682
586118,16.56031,76.20714,Karnataka,Vijayapura,bijapur,2177331.0,1248268.0,0.9629852678773414,1181.2933,131.44,13.993983803254759
586118,16.56031,76.20714,Karnataka,Vijayapura,bijapur,2177331.0,1248268.0,0.4212161210749197,1181.2933,131.44,13.823339225256682
586118,16.56031,76.20714,Karnataka,Vijayapura,bijapur,2177331.0,1248268.0,0.9629852678773414,1181.2933,131.44,13.993983803254759
680123,10.4712,76.3162,Kerala,Thrissur,thrissur,3121200.0,2678548.0,1.7147136046910294,120324.0362,123.36,26.91686530000141
507305,17.197927272727274,80.23711818181818,Telangana,Khammam,khammam,2797370.0,1630234.0,0.81712244574512,12228.6433,102.27,17.14042749325172
184142,32.41582,75.3697,Jammu & Kashmir,Kathua,kathua,616435.0,389204.0,1.3330584323232098,11719.4592,102.4,4.664778044794699
515321,13.922566666666668,77.25526666666667,Andhra Pradesh,Ananthapur,anantapur,4081148.0,2310960.0,0.777612863302959,,102.27,24.47491716575264
505306,18.4071125,79.2289625,Telangana,Karim Nagar,karimnagar,3776269.0,2206829.0,1.4442672614564338,14835.0064,102.27,23.168987119772755
670675,11.7072,75.5868,Kerala,Kannur,kannur,2523003.0,2138434.0,1.0458236397119511,56943.5345,123.36,20.545088259348802
591243,16.064674999999998,74.8754125,Karnataka,Belagavi,belgaum,4779661.0,3052032.0,1.1106067142411828,,131.44,31.047624510738974
505527,18.376,79.2449,Telangana,Karim Nagar,karimnagar,3776269.0,2206829.0,1.4442672614564338,14835.0064,102.27,23.168987119772755
522259,16.2988,80.0915,Andhra Pradesh,Guntur,guntur,4887813.0,2960441.0,1.27566871085595,51478.5914,102.27,31.13725476949555
586216,16.4931125,76.088875,Karnataka,Vijayapura,bijapur,255230.0,86919.0,0.4212161210749197,1181.2933,131.44,2.3831528506970874
586216,16.4931125,76.088875,Karnataka,Vijayapura,bijapur,255230.0,86919.0,0.9629852678773414,1181.2933,131.44,2.553797428695162
586216,16.4931125,76.088875,Karnataka,Vijayapura,bijapur,255230.0,86919.0,0.4212161210749197,1181.2933,131.44,2.3831528506970874
586216,16.4931125,76.088875,Karnataka,Vijayapura,bijapur,255230.0,86919.0,0.9629852678773414,1181.2933,131.44,2.553797428695162
586216,16.4931125,76.088875,Karnataka,Vijayapura,bijapur,2177331.0,1248268.0,0.4212161210749197,1181.2933,131.44,13.823339225256682
586216,16.4931125,76.088875,Karnataka,Vijayapura,bijapur,2177331.0,1248268.0,0.9629852678773414,1181.2933,131.44,13.993983803254759
586216,16.4931125,76.088875,Karnataka,Vijayapura,bijapur,2177331.0,1248268.0,0.4212161210749197,1181.2933,131.44,13.823339225256682
586216,16.4931125,76.088875,Karnataka,Vijayapura,bijapur,2177331.0,1248268.0,0.9629852678773414,1181.2933,131.44,13.993983803254759
505152,18.376,79.2449,Telangana,Karim Nagar,karimnagar,3776269.0,2206829.0,1.4442672614564338,14835.0064,102.27,23.168987119772755
503125,18.696,78.2131,Telangana,Nizamabad,nizamabad,2551335.0,1389810.0,1.2835051282337864,12225.3289,102.27,15.400409310611444
431150,20.52812,75.35830000000001,Maharashtra,Aurangabad,aurangabad,2540073.0,1466002.0,1.573182359632555,12076.213,117.1,16.230437657990233
431150,20.52812,75.35830000000001,Maharashtra,Aurangabad,aurangabad,2540073.0,1466002.0,1.5126140374146522,12076.213,117.1,16.211360056679915
431150,20.52812,75.35830000000001,Maharashtra,Aurangabad,aurangabad,2540073.0,1466002.0,1.573182359632555,12076.213,117.1,16.230437657990233
431150,20.52812,75.35830000000001,Maharashtra,Aurangabad,aurangabad,2540073.0,1466002.0,1.5126140374146522,12076.213,117.1,16.211360056679915
431150,20.52812,75.35830000000001,Maharashtra,Aurangabad,aurangabad,3701282.0,2503837.0,1.573182359632555,12076.213,117.1,24.68963292262083
431150,20.52812,75.35830000000001,Maharashtra,Aurangabad,aurangabad,3701282.0,2503837.0,1.5126140374146522,12076.213,117.1,24.670555321310513
431150,20.52812,75.35830000000001,Maharashtra,Aurangabad,aurangabad,3701282.0,2503837.0,1.573182359632555,12076.213,117.1,24.68963292262083
431150,20.52812,75.35830000000001,Maharashtra,Aurangabad,aurangabad,3701282.0,2503837.0,1.5126140374146522,12076.213,117.1,24.670555321310513
587115,16.239572727272726,75.97602727272728,Karnataka,Bagalkot,bagalkot,1889752.0,1113412.0,1.1534758391203703,,131.44,12.97440740778959
502115,17.99472,78.27566,Telangana,Medak,medak,3033288.0,1637137.0,1.99803702794745,3148.8357,102.27,18.03740802136801
382428,23.2529,72.6986,Gujarat,Gandhi Nagar,gandhinagar,1391753.0,1030494.0,5.2334438687046525,63851.9782,100.2,12.702671669174917
415003,17.6661,74.1735,Maharashtra,Satara,satara,3003741.0,2225694.0,1.0354846523292838,27807.5639,117.1,21.469655345078404
585316,17.51602857142857,76.83717857142857,Karnataka,Kalaburagi,gulbarga,2566326.0,1427368.0,0.9820998216528104,,131.44,16.510773208682295
535240,17.9999,83.20149,Andhra Pradesh,Vizianagaram,vizianagaram,2344474.0,1238388.0,0.8596835528951585,13704.8543,102.27,13.955513083460305
396230,20.194578571428572,73.07196785714287,Gujarat,Valsad,valsad,1705678.0,1170657.0,2.030158279694306,35083.9227,100.2,12.52714988238744
582118,15.274725000000002,75.76261666666666,Karnataka,Gadag,gadag,1064570.0,700177.0,0.9569644091837264,8838.9808,131.44,8.15582877645809
507202,17.2882,80.45993333333334,Telangana,Khammam,khammam,2797370.0,1630234.0,0.81712244574512,12228.6433,102.27,17.14042749325172
638311,11.621,77.7432,Tamil Nadu,Erode,erode,2251744.0,1492662.0,1.3147882668679278,35949.6444,107.98,15.764234865197228
754153,20.3865,86.3714,Odisha,Kendrapara,kendrapara,1440361.0,1089265.0,1.092106027836629,11144.1468,84.21,9.882781103768956
385515,24.0995,72.472,Gujarat,Banaskantha,banas kantha,3120506.0,1704923.0,0.950263630319149,12755.8223,100.2,18.505748022924585
754004,20.3223,85.41851538461539,Odisha,Cuttack,cuttack,2624470.0,2011469.0,2.165562739817001,48090.6191,84.21,19.256930846510382
493116,21.4333,81.7333,Chhattisgarh,Raipur,raipur,4063872.0,2629749.0,1.665780970337087,99461.3017,74.09,27.65851369692732
752114,19.894561538461534,85.73949999999999,Odisha,Puri,puri,1698730.0,1291939.0,1.138490553808928,17542.6705,84.21,11.829052579095066
781037,26.118,91.4061,Assam,Kamrup,kamrup,1517542.0,995319.0,1.1478406785823638,9023.5651,82.17,9.594206619923158
400022,19.0333,72.85,Maharashtra,Mumbai,mumbai,3085411.0,2509022.0,26.858000348328027,2481330.5747,117.1,100.0
126115,29.4422125,76.18581875,Haryana,Jind,jind,1334152.0,832758.0,1.85395765625,12417.3029,90.66,8.827041547480944
413315,18.1961,75.4188,Maharashtra,Solapur,solapur,4317756.0,2910676.0,1.5502195994220755,38804.3642,117.1,29.259636746981787
509208,16.629983333333332,77.73686111111111,Telangana,Mahabub Nagar,mahbubnagar,4053028.0,1940646.0,1.243774762057482,7264.1742,102.27,22.54554859674154
516474,14.8067,78.18447333333333,Andhra Pradesh,Cuddapah,y.s.r.,2882469.0,1716766.0,0.718717179062103,18594.9457,102.27,17.956187789398115
144021,31.179625,75.6114,Punjab,Jalandhar,jalandhar,2193590.0,1622537.0,3.2943226862094397,108800.5439,117.97,19.133337634470283
516484,14.510477777777778,78.23262222222223,Andhra Pradesh,Cuddapah,y.s.r.,2882469.0,1716766.0,0.718717179062103,18594.9457,102.27,17.956187789398115
799253,24.1041,92.2079,Tripura,North Tripura,north tripura,693947.0,520402.0,0.7825572986203827,3397.8555,85.56,4.621697703565991
786126,27.5786,95.6265,Assam,Tinsukia,tinsukia,1327929.0,798322.0,1.7622638345596788,10412.874,82.17,8.318686085122309
751012,20.09,85.5114,Odisha,Khorda,khordha,2251673.0,1749936.0,2.8793209318645796,,84.21,16.232798881700443
440032,21.1431,79.1086,Maharashtra,Nagpur,nagpur,4653570.0,3673808.0,1.9226872954651704,154069.0681,117.1,37.18842100308307
788026,24.8352,92.7158,Assam,Cachar,cachar,1736617.0,1174128.0,0.6883805253123509,13766.638,82.17,11.100263172251461
713152,23.5474,87.65518888888889,West Bengal,Purba Bardhaman,barddhaman,7717563.0,5247208.0,2.6711367350091053,,83.54,49.576873549703265
721467,22.197845454545455,87.57545454545455,West Bengal,West Midnapore,west,2543243.0,1961179.0,35.77311921296296,,83.54,28.471101615212447
721467,22.197845454545455,87.57545454545455,West Bengal,West Midnapore,west,2543243.0,1961179.0,0.4989480543593405,,83.54,17.360564798713128
788004,25.0165,92.549,Assam,Cachar,cachar,1736617.0,1174128.0,0.6883805253123509,13766.638,82.17,11.100263172251461
721306,22.4143,87.267,West Bengal,West Midnapore,west,2543243.0,1961179.0,35.77311921296296,,83.54,28.471101615212447
721306,22.4143,87.267,West Bengal,West Midnapore,west,2543243.0,1961179.0,0.4989480543593405,,83.54,17.360564798713128
311801,25.35453076923077,74.42413846153846,Rajasthan,Bhilwara,bhilwara,2408523.0,1256126.0,1.1740160675337372,22154.9582,84.43,14.061521746520727
795003,24.700885714285715,93.26692857142856,Manipur,Imphal West,imphal west,517992.0,392626.0,0.4891991072786068,10906.2953,85.56,3.5938754539726863
313601,24.6607,73.99920909090908,Rajasthan,Udaipur,udaipur,3068420.0,1582629.0,1.0987307064287344,52699.5471,84.43,18.489967739367017
721157,22.4143,87.267,West Bengal,West Midnapore,west,2543243.0,1961179.0,35.77311921296296,,83.54,28.471101615212447
721157,22.4143,87.267,West Bengal,West Midnapore,west,2543243.0,1961179.0,0.4989480543593405,,83.54,17.360564798713128
691006,8.8994,76.5863,Kerala,Kollam,kollam,2635375.0,2240273.0,1.7166516998964905,60549.7357,123.36,21.682637740690573
135003,30.188793333333333,77.28569333333333,Haryana,Yamuna Nagar,yamunanagar,1214205.0,832457.0,2.4029629981098166,23327.0355,90.66,8.924361113857769
723131,23.271416129032257,86.41103225806452,West Bengal,Purulia,puruliya,2930115.0,1624905.0,0.8913133871336997,17067.1243,83.54,17.155404620469064
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.8437963184405707,5518.7956,128.31,4.428577649530693
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.8437963184405707,14917.2082,128.31,4.692250338343082
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.9271852896902608,5518.7956,128.31,4.454843220194109
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.9271852896902608,14917.2082,128.31,4.718515909006498
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.8437963184405707,5518.7956,128.31,4.428577649530693
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.8437963184405707,14917.2082,128.31,4.692250338343082
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.9271852896902608,5518.7956,128.31,4.454843220194109
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,454768.0,358091.0,0.9271852896902608,14917.2082,128.31,4.718515909006498
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.8437963184405707,5518.7956,128.31,7.846833917645242
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.8437963184405707,14917.2082,128.31,8.110506606457632
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.9271852896902608,5518.7956,128.31,7.873099488308659
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.9271852896902608,14917.2082,128.31,8.136772177121047
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.8437963184405707,5518.7956,128.31,7.846833917645242
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.8437963184405707,14917.2082,128.31,8.110506606457632
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.9271852896902608,5518.7956,128.31,7.873099488308659
177006,31.4513,77.01855,Himachal Pradesh,Hamirpur(HP),hamirpur,1104285.0,653299.0,0.9271852896902608,14917.2082,128.31,8.136772177121047
753012,20.461,85.8695,Odisha,Cuttack,cuttack,2624470.0,2011469.0,2.165562739817001,48090.6191,84.21,19.256930846510382
313704,25.191870588235293,73.8401588235294,Rajasthan,Rajsamand,rajsamand,1156597.0,619139.0,1.3862200154049296,9893.4365,84.43,6.882821159849915
127026,28.59051,76.12651,Haryana,Bhiwani,bhiwani,1634445.0,1069871.0,1.3859354539743771,13017.3347,90.66,10.740067070828507
835101,23.422966666666667,85.7623,Jharkhand,Ranchi,ranchi,2914253.0,1911433.0,2.2143093668846223,103110.7247,63.79,20.684886278564978
688528,9.4236,76.4496,Kerala,Alappuzha,alappuzha,2127789.0,1852797.0,2.0774045079146592,,123.36,17.19066047065475
686532,9.5079,76.5379,Kerala,Kottayam,kottayam,1974551.0,1749798.0,1.372247967917037,77446.0456,123.36,17.695184511737814
781032,26.118,91.4061,Assam,Kamrup,kamrup,1517542.0,995319.0,1.1478406785823638,9023.5651,82.17,9.594206619923158
331503,27.969399999999997,74.49933333333333,Rajasthan,Churu,churu,2039547.0,1149269.0,0.7471215937421106,13480.5386,84.43,12.021954866702508
341302,27.0685,74.228,Rajasthan,Nagaur,nagaur,3307743.0,1758624.0,0.981529928306978,8020.0397,84.43,18.768518481944916
306126,25.522142857142857,73.42195714285715,Rajasthan,Pali,pali,2037573.0,1085693.0,0.9329078851744186,14417.8303,84.43,11.80784353044927
690108,9.1782,76.6165,Kerala,Alappuzha,alappuzha,2127789.0,1852797.0,2.0774045079146592,,123.36,17.19066047065475
497231,22.947144444444447,83.10853333333334,Chhattisgarh,Surguja,surguja,2359886.0,1187941.0,0.7519685052776486,8387.8931,74.09,12.77589405118559
431716,18.67828,77.262,Maharashtra,Nanded,nanded,3361292.0,2189425.0,0.9536831841148834,20618.384,117.1,22.20884968531508
532484,18.3618,83.8690888888889,Andhra Pradesh,Srikakulam,srikakulam,2703114.0,1495381.0,0.9332339293204698,15139.2933,102.27,16.339035416118527
534342,17.0209875,81.6176375,Andhra Pradesh,West Godavari,west godavari,3936966.0,2652389.0,1.1603529753785558,18801.2286,102.27,25.751420864655966
412205,18.5716,74.07,Maharashtra,Pune,pune,9429408.0,7171723.0,3.3624508541214753,651301.4153,117.1,82.83591257987256
364295,21.535383333333332,71.89266666666667,Gujarat,Bhavnagar,bhavnagar,2880365.0,1887255.0,1.130178747066538,28011.8287,100.2,19.068408975425612
431741,18.5402125,77.4815375,Maharashtra,Nanded,nanded,3361292.0,2189425.0,0.9536831841148834,20618.384,117.1,22.20884968531508
484446,23.53361666666667,81.508,Madhya Pradesh,Shahdol,shahdol,1066063.0,604194.0,0.8158182779947917,7693.6831,74.09,5.987238258710558
307030,25.175229411764708,72.39480588235294,Rajasthan,Jalor,jalor,1828730.0,829582.0,0.703746374360104,8268.5796,84.43,9.722024111236477
524308,14.654785714285714,79.7614,Andhra Pradesh,Nellore,sri potti sriramulu nellore,2963557.0,1832189.0,0.9615087307078964,24674.6053,102.27,18.991655778083132
143533,32.025975,75.433275,Punjab,Gurdaspur,gurdaspur,2298323.0,1634719.0,2.023250338802751,30850.4231,117.97,16.934221488290373
700082,22.5553,88.3558,West Bengal,Kolkata,kolkata,4496694.0,3588137.0,54.57769839638158,500887.3426,83.54,61.643352177023814
312401,24.953425000000003,74.948975,Rajasthan,Chittorgarh,chittaurgarh,1544338.0,821825.0,1.3176064324979313,14087.8587,84.43,9.14126339050851
